smell,type,value,head,fea_num,features
spaghetti-code,agreement,0.0,testing,14,"{'C3': 234, 'NOM_package': 205, 'NOCS_package': 187, 'number_constructor_DefaultConstructor_methods': 158, 'NOC_type': 146, 'number_final_methods': 132, 'number_abstract_methods': 114, 'number_final_not_static_methods': 103, 'number_package_visibility_methods': 102, 'LOC': 99, 'number_protected_visibility_attributes': 99, 'number_private_visibility_methods': 95, 'number_final_static_methods': 92, 'MPC': 91, 'LCOM5_type': 78, 'number_constructor_NotDefaultConstructor_methods': 78, 'number_package_visibility_attributes': 76, 'avg.dev.scattering': 73, 'number_private_visibility_attributes': 70, 'number-committors': 70, 'num_static_not_final_attributes': 69, 'CFNAMM_type': 66, 'CBO': 57, 'isStatic_type': 57, 'DIT_type': 56, 'NOI_package': 55, 'Avg-commit-size': 54, 'WMC': 53, 'is_controller': 52, 'num_final_not_static_attributes': 52, 'RFC': 51, 'TCC_type': 51, 'number-changes': 51, 'WOC_type': 51, 'number_protected_visibility_methods': 49, 'NOPA_type': 45, 'num_not_final_not_static_attributes': 43, 'WMCNAMM_type': 41, 'number_not_final_not_static_methods': 38, 'persistance': 33, 'NOAM_type': 28, 'num_final_static_attributes': 26, 'NOII_type': 24, 'is_test': 17, 'NIM_type': 16, 'NOCS_type': 16, 'NMO_type': 15, 'ATFD_type': 15, 'is_util': 2, 'is_external': 1}"
blob,agreement,0.583756345177665,all,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,entropy,3.2274153116068702,all,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,1.0,coupling,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,0.1724137931034483,changehistory,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,1.0,cohesion,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,1.0,size,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,1.0,complexity,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,0.20833333333333334,production,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
blob,agreement,0.5833333333333334,testing,14,"{'RFC': 178, 'CBO': 177, 'WMC': 177, 'C3': 174, 'num_final_static_attributes': 168, 'NOAM_type': 161, 'LOC': 153, 'TCC_type': 139, 'NOCS_package': 135, 'WOC_type': 128, 'NOI_package': 105, 'ATFD_type': 99, 'NOPA_type': 83, 'MPC': 76, 'number_constructor_NotDefaultConstructor_methods': 75, 'LCOM5_type': 68, 'number_private_visibility_attributes': 65, 'is_test': 48, 'Readability': 41, 'number_constructor_DefaultConstructor_methods': 38, 'is_controller': 37, 'DIT_type': 34, 'number-changes': 22, 'number_package_visibility_methods': 14, 'number_package_visibility_attributes': 13, 'number_protected_visibility_methods': 11, 'Avg-commit-size': 10, 'persistance': 7, 'num_final_not_static_attributes': 7, 'number_not_final_static_methods': 6, 'number_private_visibility_methods': 6, 'NOCS_type': 5, 'number_protected_visibility_attributes': 5, 'NMO_type': 5, 'NOC_type': 5, 'num_static_not_final_attributes': 4, 'number-committors': 3, 'NOII_type': 3, 'number_abstract_methods': 2, 'number_final_not_static_methods': 2, 'is_util': 2, 'isStatic_type': 1}"
shotgun-surgery,agreement,0.7392638036809815,all,14,"{'Avg-commit-size': 294, 'is_test': 277, 'persistance': 226, 'avg.dev.scattering': 203, 'TCC_type': 182, 'NOCS_package': 182, 'LOCNAMM_type': 134, 'number_constructor_NotDefaultConstructor_methods': 131, 'MPC': 126, 'number_constructor_DefaultConstructor_methods': 112, 'WOC_type': 110, 'CFNAMM_type': 108, 'CBO': 102, 'number_standard_design_methods': 95, 'NOPA_type': 93, 'number_abstract_methods': 81, 'number_private_visibility_methods': 79, 'C3': 78, 'Readability': 70, 'WMC': 67, 'NOC_type': 64, 'number_package_visibility_attributes': 64, 'num_static_attributes': 60, 'LOC': 59, 'number-committors': 59, 'NOI_package': 57, 'number_static_methods': 54, 'number_not_final_not_static_methods': 51, 'LOC_package': 51, 'NOAM_type': 49, 'number_final_static_methods': 49, 'num_not_final_not_static_attributes': 46, 'LCOM5_type': 43, 'number_final_not_static_methods': 42, 'num_final_static_attributes': 40, 'FANOUT_type': 40, 'number_not_final_static_methods': 36, 'number_package_visibility_methods': 35, 'NOMNAMM_type': 34, 'WMCNAMM_type': 33, 'NOMNAMM_package': 33, 'num_final_attributes': 29, 'isStatic_type': 28, 'number_protected_visibility_attributes': 28, 'num_final_not_static_attributes': 28, 'RFC': 28, 'NOM_package': 27, 'number_public_visibility_methods': 27, 'number_private_visibility_attributes': 26, 'num_static_not_final_attributes': 25, 'number_not_abstract_not_final_methods': 23, 'number_protected_visibility_methods': 20, 'NOCS_type': 18, 'number_final_methods': 17, 'NMO_type': 13, 'NIM_type': 12, 'NOM_type': 11, 'NOA_type': 5, 'is_controller': 4, 'number-fixes': 3, 'NOII_type': 3, 'is_util': 2, 'DIT_type': 2, 'ATFD_type': 2}"
shotgun-surgery,entropy,3.3905405801941315,all,14,"{'Avg-commit-size': 294, 'is_test': 277, 'persistance': 226, 'avg.dev.scattering': 203, 'TCC_type': 182, 'NOCS_package': 182, 'LOCNAMM_type': 134, 'number_constructor_NotDefaultConstructor_methods': 131, 'MPC': 126, 'number_constructor_DefaultConstructor_methods': 112, 'WOC_type': 110, 'CFNAMM_type': 108, 'CBO': 102, 'number_standard_design_methods': 95, 'NOPA_type': 93, 'number_abstract_methods': 81, 'number_private_visibility_methods': 79, 'C3': 78, 'Readability': 70, 'WMC': 67, 'NOC_type': 64, 'number_package_visibility_attributes': 64, 'num_static_attributes': 60, 'LOC': 59, 'number-committors': 59, 'NOI_package': 57, 'number_static_methods': 54, 'number_not_final_not_static_methods': 51, 'LOC_package': 51, 'NOAM_type': 49, 'number_final_static_methods': 49, 'num_not_final_not_static_attributes': 46, 'LCOM5_type': 43, 'number_final_not_static_methods': 42, 'num_final_static_attributes': 40, 'FANOUT_type': 40, 'number_not_final_static_methods': 36, 'number_package_visibility_methods': 35, 'NOMNAMM_type': 34, 'WMCNAMM_type': 33, 'NOMNAMM_package': 33, 'num_final_attributes': 29, 'isStatic_type': 28, 'number_protected_visibility_attributes': 28, 'num_final_not_static_attributes': 28, 'RFC': 28, 'NOM_package': 27, 'number_public_visibility_methods': 27, 'number_private_visibility_attributes': 26, 'num_static_not_final_attributes': 25, 'number_not_abstract_not_final_methods': 23, 'number_protected_visibility_methods': 20, 'NOCS_type': 18, 'number_final_methods': 17, 'NMO_type': 13, 'NIM_type': 12, 'NOM_type': 11, 'NOA_type': 5, 'is_controller': 4, 'number-fixes': 3, 'NOII_type': 3, 'is_util': 2, 'DIT_type': 2, 'ATFD_type': 2}"
shotgun-surgery,agreement,0.7433155080213903,coupling,14,"{'Avg-commit-size': 294, 'is_test': 277, 'persistance': 226, 'avg.dev.scattering': 203, 'TCC_type': 182, 'NOCS_package': 182, 'LOCNAMM_type': 134, 'number_constructor_NotDefaultConstructor_methods': 131, 'MPC': 126, 'number_constructor_DefaultConstructor_methods': 112, 'WOC_type': 110, 'CFNAMM_type': 108, 'CBO': 102, 'number_standard_design_methods': 95, 'NOPA_type': 93, 'number_abstract_methods': 81, 'number_private_visibility_methods': 79, 'C3': 78, 'Readability': 70, 'WMC': 67, 'NOC_type': 64, 'number_package_visibility_attributes': 64, 'num_static_attributes': 60, 'LOC': 59, 'number-committors': 59, 'NOI_package': 57, 'number_static_methods': 54, 'number_not_final_not_static_methods': 51, 'LOC_package': 51, 'NOAM_type': 49, 'number_final_static_methods': 49, 'num_not_final_not_static_attributes': 46, 'LCOM5_type': 43, 'number_final_not_static_methods': 42, 'num_final_static_attributes': 40, 'FANOUT_type': 40, 'number_not_final_static_methods': 36, 'number_package_visibility_methods': 35, 'NOMNAMM_type': 34, 'WMCNAMM_type': 33, 'NOMNAMM_package': 33, 'num_final_attributes': 29, 'isStatic_type': 28, 'number_protected_visibility_attributes': 28, 'num_final_not_static_attributes': 28, 'RFC': 28, 'NOM_package': 27, 'number_public_visibility_methods': 27, 'number_private_visibility_attributes': 26, 'num_static_not_final_attributes': 25, 'number_not_abstract_not_final_methods': 23, 'number_protected_visibility_methods': 20, 'NOCS_type': 18, 'number_final_methods': 17, 'NMO_type': 13, 'NIM_type': 12, 'NOM_type': 11, 'NOA_type': 5, 'is_controller': 4, 'number-fixes': 3, 'NOII_type': 3, 'is_util': 2, 'DIT_type': 2, 'ATFD_type': 2}"
shotgun-surgery,agreement,1.0,changehistory,14,"{'Avg-commit-size': 294, 'is_test': 277, 'persistance': 226, 'avg.dev.scattering': 203, 'TCC_type': 182, 'NOCS_package': 182, 'LOCNAMM_type': 134, 'number_constructor_NotDefaultConstructor_methods': 131, 'MPC': 126, 'number_constructor_DefaultConstructor_methods': 112, 'WOC_type': 110, 'CFNAMM_type': 108, 'CBO': 102, 'number_standard_design_methods': 95, 'NOPA_type': 93, 'number_abstract_methods': 81, 'number_private_visibility_methods': 79, 'C3': 78, 'Readability': 70, 'WMC': 67, 'NOC_type': 64, 'number_package_visibility_attributes': 64, 'num_static_attributes': 60, 'LOC': 59, 'number-committors': 59, 'NOI_package': 57, 'number_static_methods': 54, 'number_not_final_not_static_methods': 51, 'LOC_package': 51, 'NOAM_type': 49, 'number_final_static_methods': 49, 'num_not_final_not_static_attributes': 46, 'LCOM5_type': 43, 'number_final_not_static_methods': 42, 'num_final_static_attributes': 40, 'FANOUT_type': 40, 'number_not_final_static_methods': 36, 'number_package_visibility_methods': 35, 'NOMNAMM_type': 34, 'WMCNAMM_type': 33, 'NOMNAMM_package': 33, 'num_final_attributes': 29, 'isStatic_type': 28, 'number_protected_visibility_attributes': 28, 'num_final_not_static_attributes': 28, 'RFC': 28, 'NOM_package': 27, 'number_public_visibility_methods': 27, 'number_private_visibility_attributes': 26, 'num_static_not_final_attributes': 25, 'number_not_abstract_not_final_methods': 23, 'number_protected_visibility_methods': 20, 'NOCS_type': 18, 'number_final_methods': 17, 'NMO_type': 13, 'NIM_type': 12, 'NOM_type': 11, 'NOA_type': 5, 'is_controller': 4, 'number-fixes': 3, 'NOII_type': 3, 'is_util': 2, 'DIT_type': 2, 'ATFD_type': 2}"
shotgun-surgery,agreement,0.7714285714285715,cohesion,14,"{'Avg-commit-size': 294, 'is_test': 277, 'persistance': 226, 'avg.dev.scattering': 203, 'TCC_type': 182, 'NOCS_package': 182, 'LOCNAMM_type': 134, 'number_constructor_NotDefaultConstructor_methods': 131, 'MPC': 126, 'number_constructor_DefaultConstructor_methods': 112, 'WOC_type': 110, 'CFNAMM_type': 108, 'CBO': 102, 'number_standard_design_methods': 95, 'NOPA_type': 93, 'number_abstract_methods': 81, 'number_private_visibility_methods': 79, 'C3': 78, 'Readability': 70, 'WMC': 67, 'NOC_type': 64, 'number_package_visibility_attributes': 64, 'num_static_attributes': 60, 'LOC': 59, 'number-committors': 59, 'NOI_package': 57, 'number_static_methods': 54, 'number_not_final_not_static_methods': 51, 'LOC_package': 51, 'NOAM_type': 49, 'number_final_static_methods': 49, 'num_not_final_not_static_attributes': 46, 'LCOM5_type': 43, 'number_final_not_static_methods': 42, 'num_final_static_attributes': 40, 'FANOUT_type': 40, 'number_not_final_static_methods': 36, 'number_package_visibility_methods': 35, 'NOMNAMM_type': 34, 'WMCNAMM_type': 33, 'NOMNAMM_package': 33, 'num_final_attributes': 29, 'isStatic_type': 28, 'number_protected_visibility_attributes': 28, 'num_final_not_static_attributes': 28, 'RFC': 28, 'NOM_package': 27, 'number_public_visibility_methods': 27, 'number_private_visibility_attributes': 26, 'num_static_not_final_attributes': 25, 'number_not_abstract_not_final_methods': 23, 'number_protected_visibility_methods': 20, 'NOCS_type': 18, 'number_final_methods': 17, 'NMO_type': 13, 'NIM_type': 12, 'NOM_type': 11, 'NOA_type': 5, 'is_controller': 4, 'number-fixes': 3, 'NOII_type': 3, 'is_util': 2, 'DIT_type': 2, 'ATFD_type': 2}"
