smell,type,value,head,fea_num,features,approach
Spaghetti Code,entropy,2.8308433113599283,all,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,0.6666666666666666,coupling,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,1.0,changehistory,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,0.42857142857142855,cohesion,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,1.0,size,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,0.9491525423728814,complexity,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,0.25,production,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Spaghetti Code,agreement,0.0,testing,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
Blob,agreement,0.8527918781725888,all,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,entropy,2.9728712300723594,all,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,1.0,coupling,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,1.0,changehistory,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,0.8571428571428571,cohesion,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,1.0,size,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,1.0,complexity,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
Blob,agreement,0.2916666666666667,production,12,"{'number-fixes': 178, 'RFC': 177, 'LOC': 168, 'CBO': 157, 'WMC': 149, 'NOAM_type': 139, 'NOCS_package': 123, 'WOC_type': 112, 'TCC_type': 105, 'NOPA_type': 103, 'number_private_visibility_attributes': 100, 'NOI_package': 87, 'MPC': 62, 'LCOM5_type': 48, 'is_test': 47, 'Readability': 45, 'number-changes': 44, 'is_controller': 38, 'DIT_type': 37, 'number_private_visibility_methods': 26, 'Avg-commit-size': 22, 'persistance': 19, 'number_protected_visibility_methods': 18, 'number-committors': 16, 'number_constructor_NotDefaultConstructor_methods': 13, 'number_package_visibility_methods': 13, 'num_final_not_static_attributes': 12, 'NMO_type': 11, 'number_protected_visibility_attributes': 11, 'NOII_type': 11, 'NOCS_type': 11, 'number_not_final_static_methods': 9, 'number_package_visibility_attributes': 7, 'NOC_type': 6, 'is_util': 5, 'number_abstract_methods': 3, 'num_static_not_final_attributes': 2, 'number_final_not_static_methods': 2}",AS_Reductive
